"old_file","new_file","commit_sha","parent_sha","commit_date","commit_author","commit_message","diff_myers","diff_hist","repository"
"butterknife-runtime/src/test/java/butterknife/ClasspathParentBindTest_old.java","butterknife-runtime/src/test/java/butterknife/ClasspathParentBindTest.java","butterknife_0294_0550c2","butterknife_0293_8f9cfc","2023-10-22 06:00:00","Bob <bob@example.com>","Bug fix applied in ClasspathParentBindTest.java","--- a/butterknife-runtime/src/test/java/butterknife/ClasspathParentBindTest.java +++ b/butterknife-runtime/src/test/java/butterknife/ClasspathParentBindTest.java ... Example294() changed","*** a/butterknife-runtime/src/test/java/butterknife/ClasspathParentBindTest.java --- b/butterknife-runtime/src/test/java/butterknife/ClasspathParentBindTest.java ... Example294 histogram diff","butterknife"
"butterknife-runtime/src/main/java/butterknife/internal/DebouncingOnClickListener_old.java","butterknife-runtime/src/main/java/butterknife/internal/DebouncingOnClickListener.java","butterknife_0295_45bd64","butterknife_0294_0550c2","2023-10-23 07:00:00","Alice <alice@example.com>","Introduce new feature in DebouncingOnClickListener.java","--- a/butterknife-runtime/src/main/java/butterknife/internal/DebouncingOnClickListener.java +++ b/butterknife-runtime/src/main/java/butterknife/internal/DebouncingOnClickListener.java ... Example295() changed","*** a/butterknife-runtime/src/main/java/butterknife/internal/DebouncingOnClickListener.java --- b/butterknife-runtime/src/main/java/butterknife/internal/DebouncingOnClickListener.java ... Example295 histogram diff","butterknife"
"RELEASING.md","RELEASING.md","butterknife_0296_db0f9a","butterknife_0295_45bd64","2023-10-24 08:00:00","Diana <diana@example.com>","Introduce new feature in RELEASING.md","--- a/RELEASING.md +++ b/RELEASING.md ... Documentation change 296","*** a/RELEASING.md --- b/RELEASING.md ... Docs hist change 296","butterknife"
"butterknife-runtime/src/test/java/butterknife/BindArrayTest_old.java","butterknife-runtime/src/test/java/butterknife/BindArrayTest.java","butterknife_0297_b12924","butterknife_0296_db0f9a","2023-10-25 09:00:00","Diana <diana@example.com>","Introduce new feature in BindArrayTest.java","--- a/butterknife-runtime/src/test/java/butterknife/BindArrayTest.java +++ b/butterknife-runtime/src/test/java/butterknife/BindArrayTest.java ... Example297() changed","*** a/butterknife-runtime/src/test/java/butterknife/BindArrayTest.java --- b/butterknife-runtime/src/test/java/butterknife/BindArrayTest.java ... Example297 histogram diff","butterknife"
"butterknife-runtime/src/test/java/butterknife/OnItemLongClickTest_old.java","butterknife-runtime/src/test/java/butterknife/OnItemLongClickTest.java","butterknife_0298_cfcb0a","butterknife_0297_b12924","2023-10-26 10:00:00","Charlie <charlie@example.com>","Enhance error handling for OnItemLongClickTest.java","--- a/butterknife-runtime/src/test/java/butterknife/OnItemLongClickTest.java +++ b/butterknife-runtime/src/test/java/butterknife/OnItemLongClickTest.java ... Example298() changed","*** a/butterknife-runtime/src/test/java/butterknife/OnItemLongClickTest.java --- b/butterknife-runtime/src/test/java/butterknife/OnItemLongClickTest.java ... Example298 histogram diff","butterknife"
"butterknife-reflect/src/main/java/butterknife/ListenerUnbinder_old.java","butterknife-reflect/src/main/java/butterknife/ListenerUnbinder.java","butterknife_0299_a221e6","butterknife_0298_cfcb0a","2023-10-27 11:00:00","Diana <diana@example.com>","Bug fix applied in ListenerUnbinder.java","--- a/butterknife-reflect/src/main/java/butterknife/ListenerUnbinder.java +++ b/butterknife-reflect/src/main/java/butterknife/ListenerUnbinder.java ... Example299() changed","*** a/butterknife-reflect/src/main/java/butterknife/ListenerUnbinder.java --- b/butterknife-reflect/src/main/java/butterknife/ListenerUnbinder.java ... Example299 histogram diff","butterknife"
"sample/app/src/main/java/com/example/butterknife/unbinder/G_old.java","sample/app/src/main/java/com/example/butterknife/unbinder/G.java","butterknife_0300_9990a6","butterknife_0299_a221e6","2023-10-28 12:00:00","Diana <diana@example.com>","Enhance error handling for G.java","--- a/sample/app/src/main/java/com/example/butterknife/unbinder/G.java +++ b/sample/app/src/main/java/com/example/butterknife/unbinder/G.java ... Example300() changed","*** a/sample/app/src/main/java/com/example/butterknife/unbinder/G.java --- b/sample/app/src/main/java/com/example/butterknife/unbinder/G.java ... Example300 histogram diff","butterknife"
"butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/E_old.java","butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/E.java","butterknife_0301_bf84aa","butterknife_0300_9990a6","2023-10-29 13:00:00","Charlie <charlie@example.com>","Introduce new feature in E.java","--- a/butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/E.java +++ b/butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/E.java ... Example301() changed","*** a/butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/E.java --- b/butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/E.java ... Example301 histogram diff","butterknife"
"butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/OnTouchTest_old.java","butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/OnTouchTest.java","butterknife_0302_b0d2b0","butterknife_0301_bf84aa","2023-10-30 14:00:00","Alice <alice@example.com>","Introduce new feature in OnTouchTest.java","--- a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/OnTouchTest.java +++ b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/OnTouchTest.java ... Example302() changed","*** a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/OnTouchTest.java --- b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/OnTouchTest.java ... Example302 histogram diff","butterknife"
"butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindBitmapTest_old.java","butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindBitmapTest.java","butterknife_0303_1f3f9f","butterknife_0302_b0d2b0","2023-10-31 15:00:00","Eve <eve@example.com>","Introduce new feature in BindBitmapTest.java","--- a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindBitmapTest.java +++ b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindBitmapTest.java ... Example303() changed","*** a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindBitmapTest.java --- b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindBitmapTest.java ... Example303 histogram diff","butterknife"
"butterknife-annotations/src/main/java/butterknife/BindViews_old.java","butterknife-annotations/src/main/java/butterknife/BindViews.java","butterknife_0304_321109","butterknife_0303_1f3f9f","2023-11-01 16:00:00","Bob <bob@example.com>","Introduce new feature in BindViews.java","--- a/butterknife-annotations/src/main/java/butterknife/BindViews.java +++ b/butterknife-annotations/src/main/java/butterknife/BindViews.java ... Example304() changed","*** a/butterknife-annotations/src/main/java/butterknife/BindViews.java --- b/butterknife-annotations/src/main/java/butterknife/BindViews.java ... Example304 histogram diff","butterknife"
"sample/app/src/main/java/com/example/butterknife/unbinder/H_old.java","sample/app/src/main/java/com/example/butterknife/unbinder/H.java","butterknife_0305_5fc565","butterknife_0304_321109","2023-11-02 17:00:00","Charlie <charlie@example.com>","Refactor H.java to improve performance","--- a/sample/app/src/main/java/com/example/butterknife/unbinder/H.java +++ b/sample/app/src/main/java/com/example/butterknife/unbinder/H.java ... Example305() changed","*** a/sample/app/src/main/java/com/example/butterknife/unbinder/H.java --- b/sample/app/src/main/java/com/example/butterknife/unbinder/H.java ... Example305 histogram diff","butterknife"
"CHANGELOG.md","CHANGELOG.md","butterknife_0306_f534e7","butterknife_0305_5fc565","2023-11-03 18:00:00","Alice <alice@example.com>","Bug fix applied in CHANGELOG.md","--- a/CHANGELOG.md +++ b/CHANGELOG.md ... Documentation change 306","*** a/CHANGELOG.md --- b/CHANGELOG.md ... Docs hist change 306","butterknife"
"butterknife-compiler/src/main/java/butterknife/compiler/MethodViewBinding_old.java","butterknife-compiler/src/main/java/butterknife/compiler/MethodViewBinding.java","butterknife_0307_4d5d44","butterknife_0306_f534e7","2023-11-04 19:00:00","Bob <bob@example.com>","Refactor MethodViewBinding.java to improve performance","--- a/butterknife-compiler/src/main/java/butterknife/compiler/MethodViewBinding.java +++ b/butterknife-compiler/src/main/java/butterknife/compiler/MethodViewBinding.java ... Example307() changed","*** a/butterknife-compiler/src/main/java/butterknife/compiler/MethodViewBinding.java --- b/butterknife-compiler/src/main/java/butterknife/compiler/MethodViewBinding.java ... Example307 histogram diff","butterknife"
"butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindFontTest_old.java","butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindFontTest.java","butterknife_0308_4d4175","butterknife_0307_4d5d44","2023-11-05 20:00:00","Bob <bob@example.com>","Enhance error handling for BindFontTest.java","--- a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindFontTest.java +++ b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindFontTest.java ... Example308() changed","*** a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindFontTest.java --- b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindFontTest.java ... Example308 histogram diff","butterknife"
"butterknife-integration-test/src/main/java/com/example/butterknife/SimpleApp_old.java","butterknife-integration-test/src/main/java/com/example/butterknife/SimpleApp.java","butterknife_0309_99a32d","butterknife_0308_4d4175","2023-11-06 21:00:00","Charlie <charlie@example.com>","Bug fix applied in SimpleApp.java","--- a/butterknife-integration-test/src/main/java/com/example/butterknife/SimpleApp.java +++ b/butterknife-integration-test/src/main/java/com/example/butterknife/SimpleApp.java ... Example309() changed","*** a/butterknife-integration-test/src/main/java/com/example/butterknife/SimpleApp.java --- b/butterknife-integration-test/src/main/java/com/example/butterknife/SimpleApp.java ... Example309 histogram diff","butterknife"
"butterknife-annotations/src/main/java/butterknife/Optional_old.java","butterknife-annotations/src/main/java/butterknife/Optional.java","butterknife_0310_5d0084","butterknife_0309_99a32d","2023-11-07 22:00:00","Bob <bob@example.com>","Bug fix applied in Optional.java","--- a/butterknife-annotations/src/main/java/butterknife/Optional.java +++ b/butterknife-annotations/src/main/java/butterknife/Optional.java ... Example310() changed","*** a/butterknife-annotations/src/main/java/butterknife/Optional.java --- b/butterknife-annotations/src/main/java/butterknife/Optional.java ... Example310 histogram diff","butterknife"
"butterknife-runtime/src/test/java/butterknife/OnTextChangedTest_old.java","butterknife-runtime/src/test/java/butterknife/OnTextChangedTest.java","butterknife_0311_ab90fa","butterknife_0310_5d0084","2023-11-08 23:00:00","Charlie <charlie@example.com>","Introduce new feature in OnTextChangedTest.java","--- a/butterknife-runtime/src/test/java/butterknife/OnTextChangedTest.java +++ b/butterknife-runtime/src/test/java/butterknife/OnTextChangedTest.java ... Example311() changed","*** a/butterknife-runtime/src/test/java/butterknife/OnTextChangedTest.java --- b/butterknife-runtime/src/test/java/butterknife/OnTextChangedTest.java ... Example311 histogram diff","butterknife"
"butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindStringFailureTest_old.java","butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindStringFailureTest.java","butterknife_0312_1dcc20","butterknife_0311_ab90fa","2023-11-09 00:00:00","Diana <diana@example.com>","Bug fix applied in BindStringFailureTest.java","--- a/butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindStringFailureTest.java +++ b/butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindStringFailureTest.java ... Example312() changed","*** a/butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindStringFailureTest.java --- b/butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindStringFailureTest.java ... Example312 histogram diff","butterknife"
"butterknife-runtime/src/test/java/butterknife/BindAnimTest_old.java","butterknife-runtime/src/test/java/butterknife/BindAnimTest.java","butterknife_0313_33168f","butterknife_0312_1dcc20","2023-11-10 01:00:00","Eve <eve@example.com>","Enhance error handling for BindAnimTest.java","--- a/butterknife-runtime/src/test/java/butterknife/BindAnimTest.java +++ b/butterknife-runtime/src/test/java/butterknife/BindAnimTest.java ... Example313() changed","*** a/butterknife-runtime/src/test/java/butterknife/BindAnimTest.java --- b/butterknife-runtime/src/test/java/butterknife/BindAnimTest.java ... Example313 histogram diff","butterknife"
"butterknife-integration-test/src/androidTest/java/com/example/butterknife/library/SimpleAdapterTest_old.java","butterknife-integration-test/src/androidTest/java/com/example/butterknife/library/SimpleAdapterTest.java","butterknife_0314_6d561b","butterknife_0313_33168f","2023-11-11 02:00:00","Eve <eve@example.com>","Update SimpleAdapterTest.java with modifications","--- a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/library/SimpleAdapterTest.java +++ b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/library/SimpleAdapterTest.java ... Example314() changed","*** a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/library/SimpleAdapterTest.java --- b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/library/SimpleAdapterTest.java ... Example314 histogram diff","butterknife"
"butterknife-annotations/src/main/java/butterknife/OnItemLongClick_old.java","butterknife-annotations/src/main/java/butterknife/OnItemLongClick.java","butterknife_0315_522a74","butterknife_0314_6d561b","2023-11-12 03:00:00","Eve <eve@example.com>","Bug fix applied in OnItemLongClick.java","--- a/butterknife-annotations/src/main/java/butterknife/OnItemLongClick.java +++ b/butterknife-annotations/src/main/java/butterknife/OnItemLongClick.java ... Example315() changed","*** a/butterknife-annotations/src/main/java/butterknife/OnItemLongClick.java --- b/butterknife-annotations/src/main/java/butterknife/OnItemLongClick.java ... Example315 histogram diff","butterknife"
"butterknife-runtime/src/test/java/butterknife/RClassTest_old.java","butterknife-runtime/src/test/java/butterknife/RClassTest.java","butterknife_0316_ef41f2","butterknife_0315_522a74","2023-11-13 04:00:00","Diana <diana@example.com>","Bug fix applied in RClassTest.java","--- a/butterknife-runtime/src/test/java/butterknife/RClassTest.java +++ b/butterknife-runtime/src/test/java/butterknife/RClassTest.java ... Example316() changed","*** a/butterknife-runtime/src/test/java/butterknife/RClassTest.java --- b/butterknife-runtime/src/test/java/butterknife/RClassTest.java ... Example316 histogram diff","butterknife"
"butterknife-compiler/src/main/java/butterknife/compiler/FieldCollectionViewBinding_old.java","butterknife-compiler/src/main/java/butterknife/compiler/FieldCollectionViewBinding.java","butterknife_0317_808c56","butterknife_0316_ef41f2","2023-11-14 05:00:00","Alice <alice@example.com>","Bug fix applied in FieldCollectionViewBinding.java","--- a/butterknife-compiler/src/main/java/butterknife/compiler/FieldCollectionViewBinding.java +++ b/butterknife-compiler/src/main/java/butterknife/compiler/FieldCollectionViewBinding.java ... Example317() changed","*** a/butterknife-compiler/src/main/java/butterknife/compiler/FieldCollectionViewBinding.java --- b/butterknife-compiler/src/main/java/butterknife/compiler/FieldCollectionViewBinding.java ... Example317 histogram diff","butterknife"
"butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindFontTest_old.java","butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindFontTest.java","butterknife_0318_b93031","butterknife_0317_808c56","2023-11-15 06:00:00","Alice <alice@example.com>","Enhance error handling for BindFontTest.java","--- a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindFontTest.java +++ b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindFontTest.java ... Example318() changed","*** a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindFontTest.java --- b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindFontTest.java ... Example318 histogram diff","butterknife"
"butterknife-gradle-plugin/src/test/resources/fixtures/R2_old.java","butterknife-gradle-plugin/src/test/resources/fixtures/R2.java","butterknife_0319_2a2172","butterknife_0318_b93031","2023-11-16 07:00:00","Charlie <charlie@example.com>","Enhance error handling for R2.java","--- a/butterknife-gradle-plugin/src/test/resources/fixtures/R2.java +++ b/butterknife-gradle-plugin/src/test/resources/fixtures/R2.java ... Example319() changed","*** a/butterknife-gradle-plugin/src/test/resources/fixtures/R2.java --- b/butterknife-gradle-plugin/src/test/resources/fixtures/R2.java ... Example319 histogram diff","butterknife"
"butterknife-runtime/src/test/java/butterknife/BindFloatTest_old.java","butterknife-runtime/src/test/java/butterknife/BindFloatTest.java","butterknife_0320_e16592","butterknife_0319_2a2172","2023-11-17 08:00:00","Alice <alice@example.com>","Introduce new feature in BindFloatTest.java","--- a/butterknife-runtime/src/test/java/butterknife/BindFloatTest.java +++ b/butterknife-runtime/src/test/java/butterknife/BindFloatTest.java ... Example320() changed","*** a/butterknife-runtime/src/test/java/butterknife/BindFloatTest.java --- b/butterknife-runtime/src/test/java/butterknife/BindFloatTest.java ... Example320 histogram diff","butterknife"
"butterknife-runtime/src/test/java/butterknife/ClasspathParentBindTest_old.java","butterknife-runtime/src/test/java/butterknife/ClasspathParentBindTest.java","butterknife_0321_6361f6","butterknife_0320_e16592","2023-11-18 09:00:00","Diana <diana@example.com>","Introduce new feature in ClasspathParentBindTest.java","--- a/butterknife-runtime/src/test/java/butterknife/ClasspathParentBindTest.java +++ b/butterknife-runtime/src/test/java/butterknife/ClasspathParentBindTest.java ... Example321() changed","*** a/butterknife-runtime/src/test/java/butterknife/ClasspathParentBindTest.java --- b/butterknife-runtime/src/test/java/butterknife/ClasspathParentBindTest.java ... Example321 histogram diff","butterknife"
"butterknife-runtime/src/test/java/butterknife/OnTouchTest_old.java","butterknife-runtime/src/test/java/butterknife/OnTouchTest.java","butterknife_0322_5e7ba7","butterknife_0321_6361f6","2023-11-19 10:00:00","Alice <alice@example.com>","Update OnTouchTest.java with modifications","--- a/butterknife-runtime/src/test/java/butterknife/OnTouchTest.java +++ b/butterknife-runtime/src/test/java/butterknife/OnTouchTest.java ... Example322() changed","*** a/butterknife-runtime/src/test/java/butterknife/OnTouchTest.java --- b/butterknife-runtime/src/test/java/butterknife/OnTouchTest.java ... Example322 histogram diff","butterknife"
"sample/app/src/main/java/com/example/butterknife/unbinder/D_old.java","sample/app/src/main/java/com/example/butterknife/unbinder/D.java","butterknife_0323_9c97b7","butterknife_0322_5e7ba7","2023-11-20 11:00:00","Charlie <charlie@example.com>","Bug fix applied in D.java","--- a/sample/app/src/main/java/com/example/butterknife/unbinder/D.java +++ b/sample/app/src/main/java/com/example/butterknife/unbinder/D.java ... Example323() changed","*** a/sample/app/src/main/java/com/example/butterknife/unbinder/D.java --- b/sample/app/src/main/java/com/example/butterknife/unbinder/D.java ... Example323 histogram diff","butterknife"
"build.gradle","build.gradle","butterknife_0324_67f86f","butterknife_0323_9c97b7","2023-11-21 12:00:00","Charlie <charlie@example.com>","Refactor build.gradle to improve performance","--- a/build.gradle +++ b/build.gradle ... Documentation change 324","*** a/build.gradle --- b/build.gradle ... Docs hist change 324","butterknife"
"butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindDrawableTest_old.java","butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindDrawableTest.java","butterknife_0325_611210","butterknife_0324_67f86f","2023-11-22 13:00:00","Eve <eve@example.com>","Update BindDrawableTest.java with modifications","--- a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindDrawableTest.java +++ b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindDrawableTest.java ... Example325() changed","*** a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindDrawableTest.java --- b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindDrawableTest.java ... Example325 histogram diff","butterknife"
"butterknife-annotations/src/main/java/butterknife/BindString_old.java","butterknife-annotations/src/main/java/butterknife/BindString.java","butterknife_0326_565ddb","butterknife_0325_611210","2023-11-23 14:00:00","Bob <bob@example.com>","Enhance error handling for BindString.java","--- a/butterknife-annotations/src/main/java/butterknife/BindString.java +++ b/butterknife-annotations/src/main/java/butterknife/BindString.java ... Example326() changed","*** a/butterknife-annotations/src/main/java/butterknife/BindString.java --- b/butterknife-annotations/src/main/java/butterknife/BindString.java ... Example326 histogram diff","butterknife"
"butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindIntFailureTest_old.java","butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindIntFailureTest.java","butterknife_0327_27980f","butterknife_0326_565ddb","2023-11-24 15:00:00","Alice <alice@example.com>","Update BindIntFailureTest.java with modifications","--- a/butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindIntFailureTest.java +++ b/butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindIntFailureTest.java ... Example327() changed","*** a/butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindIntFailureTest.java --- b/butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindIntFailureTest.java ... Example327 histogram diff","butterknife"
"butterknife-annotations/src/main/java/butterknife/BindDimen_old.java","butterknife-annotations/src/main/java/butterknife/BindDimen.java","butterknife_0328_917f68","butterknife_0327_27980f","2023-11-25 16:00:00","Charlie <charlie@example.com>","Enhance error handling for BindDimen.java","--- a/butterknife-annotations/src/main/java/butterknife/BindDimen.java +++ b/butterknife-annotations/src/main/java/butterknife/BindDimen.java ... Example328() changed","*** a/butterknife-annotations/src/main/java/butterknife/BindDimen.java --- b/butterknife-annotations/src/main/java/butterknife/BindDimen.java ... Example328 histogram diff","butterknife"
"butterknife-runtime/src/androidTest/java/butterknife/internal/UtilsTest_old.java","butterknife-runtime/src/androidTest/java/butterknife/internal/UtilsTest.java","butterknife_0329_c6e2d0","butterknife_0328_917f68","2023-11-26 17:00:00","Alice <alice@example.com>","Update UtilsTest.java with modifications","--- a/butterknife-runtime/src/androidTest/java/butterknife/internal/UtilsTest.java +++ b/butterknife-runtime/src/androidTest/java/butterknife/internal/UtilsTest.java ... Example329() changed","*** a/butterknife-runtime/src/androidTest/java/butterknife/internal/UtilsTest.java --- b/butterknife-runtime/src/androidTest/java/butterknife/internal/UtilsTest.java ... Example329 histogram diff","butterknife"
"butterknife-runtime/src/test/java/butterknife/OnTextChangedTest_old.java","butterknife-runtime/src/test/java/butterknife/OnTextChangedTest.java","butterknife_0330_fbe623","butterknife_0329_c6e2d0","2023-11-27 18:00:00","Bob <bob@example.com>","Bug fix applied in OnTextChangedTest.java","--- a/butterknife-runtime/src/test/java/butterknife/OnTextChangedTest.java +++ b/butterknife-runtime/src/test/java/butterknife/OnTextChangedTest.java ... Example330() changed","*** a/butterknife-runtime/src/test/java/butterknife/OnTextChangedTest.java --- b/butterknife-runtime/src/test/java/butterknife/OnTextChangedTest.java ... Example330 histogram diff","butterknife"
"butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindDimenTest_old.java","butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindDimenTest.java","butterknife_0331_10cfb5","butterknife_0330_fbe623","2023-11-28 19:00:00","Diana <diana@example.com>","Introduce new feature in BindDimenTest.java","--- a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindDimenTest.java +++ b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindDimenTest.java ... Example331() changed","*** a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindDimenTest.java --- b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindDimenTest.java ... Example331 histogram diff","butterknife"
"butterknife-gradle-plugin/src/test/build.gradle","butterknife-gradle-plugin/src/test/build.gradle","butterknife_0332_a20e1c","butterknife_0331_10cfb5","2023-11-29 20:00:00","Alice <alice@example.com>","Refactor build.gradle to improve performance","--- a/butterknife-gradle-plugin/src/test/build.gradle +++ b/butterknife-gradle-plugin/src/test/build.gradle ... Documentation change 332","*** a/butterknife-gradle-plugin/src/test/build.gradle --- b/butterknife-gradle-plugin/src/test/build.gradle ... Docs hist change 332","butterknife"
"butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/OnItemLongClickTest_old.java","butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/OnItemLongClickTest.java","butterknife_0333_cab10c","butterknife_0332_a20e1c","2023-11-30 21:00:00","Alice <alice@example.com>","Update OnItemLongClickTest.java with modifications","--- a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/OnItemLongClickTest.java +++ b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/OnItemLongClickTest.java ... Example333() changed","*** a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/OnItemLongClickTest.java --- b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/OnItemLongClickTest.java ... Example333 histogram diff","butterknife"
"butterknife-runtime/src/test/java/butterknife/TestGeneratingProcessor_old.java","butterknife-runtime/src/test/java/butterknife/TestGeneratingProcessor.java","butterknife_0334_bb658a","butterknife_0333_cab10c","2023-12-01 22:00:00","Bob <bob@example.com>","Introduce new feature in TestGeneratingProcessor.java","--- a/butterknife-runtime/src/test/java/butterknife/TestGeneratingProcessor.java +++ b/butterknife-runtime/src/test/java/butterknife/TestGeneratingProcessor.java ... Example334() changed","*** a/butterknife-runtime/src/test/java/butterknife/TestGeneratingProcessor.java --- b/butterknife-runtime/src/test/java/butterknife/TestGeneratingProcessor.java ... Example334 histogram diff","butterknife"
"butterknife-compiler/src/main/java/butterknife/compiler/ViewBinding_old.java","butterknife-compiler/src/main/java/butterknife/compiler/ViewBinding.java","butterknife_0335_ba240a","butterknife_0334_bb658a","2023-12-02 23:00:00","Charlie <charlie@example.com>","Enhance error handling for ViewBinding.java","--- a/butterknife-compiler/src/main/java/butterknife/compiler/ViewBinding.java +++ b/butterknife-compiler/src/main/java/butterknife/compiler/ViewBinding.java ... Example335() changed","*** a/butterknife-compiler/src/main/java/butterknife/compiler/ViewBinding.java --- b/butterknife-compiler/src/main/java/butterknife/compiler/ViewBinding.java ... Example335 histogram diff","butterknife"
"butterknife-annotations/src/main/java/butterknife/BindBitmap_old.java","butterknife-annotations/src/main/java/butterknife/BindBitmap.java","butterknife_0336_8caf55","butterknife_0335_ba240a","2023-12-03 00:00:00","Bob <bob@example.com>","Refactor BindBitmap.java to improve performance","--- a/butterknife-annotations/src/main/java/butterknife/BindBitmap.java +++ b/butterknife-annotations/src/main/java/butterknife/BindBitmap.java ... Example336() changed","*** a/butterknife-annotations/src/main/java/butterknife/BindBitmap.java --- b/butterknife-annotations/src/main/java/butterknife/BindBitmap.java ... Example336 histogram diff","butterknife"
"butterknife-compiler/src/main/java/butterknife/compiler/FieldTypefaceBinding_old.java","butterknife-compiler/src/main/java/butterknife/compiler/FieldTypefaceBinding.java","butterknife_0337_cec09c","butterknife_0336_8caf55","2023-12-04 01:00:00","Bob <bob@example.com>","Introduce new feature in FieldTypefaceBinding.java","--- a/butterknife-compiler/src/main/java/butterknife/compiler/FieldTypefaceBinding.java +++ b/butterknife-compiler/src/main/java/butterknife/compiler/FieldTypefaceBinding.java ... Example337() changed","*** a/butterknife-compiler/src/main/java/butterknife/compiler/FieldTypefaceBinding.java --- b/butterknife-compiler/src/main/java/butterknife/compiler/FieldTypefaceBinding.java ... Example337 histogram diff","butterknife"
"butterknife-reflect/src/main/java/butterknife/ButterKnife_old.java","butterknife-reflect/src/main/java/butterknife/ButterKnife.java","butterknife_0338_d5ceeb","butterknife_0337_cec09c","2023-12-05 02:00:00","Eve <eve@example.com>","Bug fix applied in ButterKnife.java","--- a/butterknife-reflect/src/main/java/butterknife/ButterKnife.java +++ b/butterknife-reflect/src/main/java/butterknife/ButterKnife.java ... Example338() changed","*** a/butterknife-reflect/src/main/java/butterknife/ButterKnife.java --- b/butterknife-reflect/src/main/java/butterknife/ButterKnife.java ... Example338 histogram diff","butterknife"
